"Holder Address","Quantity","Used Warden Router","Used TxHash"
"0x3b92c385f2bec5ae6e60d75aa773c9a2c69ead71",1,"false", null
"0x3c05c0d1df2e37e06f6c98471e86804ef6061cd6",1,"false", null
"0x3c09ed4db21ed15d0e7803b398e6328d83c2c35b",1,"false", null
"0x3c42a58823de899cf075586b34581b59486a27cf",1,"false", null
"0x3ca4bc7f14bd114364bf2089b4a6c136e7a31edd",1,"false", null
"0x3dbca7e449985af7af074c83bcbf13fccc2dea88",1,"false", null
"0x3e01fbd0f9d78df7bfba033e126b6be5d2007c93",1,"false", null
"0x3f3721173aff420ccbec4790e049b66e26cd9886",1,"true", https://optimistic.etherscan.io/tx/0x53bfba43c412eb6e349ab0f88ecbe9c9a37e95d02c23086f44035ee9419d729c
"0x424daa7857f288b458d29e1a28a5310d022643eb",1,"false", null
"0x4254966aeb7a6a3a5a60b05219eb356b70f12ccc",1,"false", null
"0x432a15dd91cc09cd096759fa7e45aa6d4aa99998",1,"false", null
"0x446345e00eeb54b4489de4a55a20f38799823968",1,"false", null
"0x4537958b9265b95a319b6036c5de567e400d0a39",1,"false", null
"0x455d8cc938049f8642e575a06a9c863bce9a6163",1,"false", null
"0x45740e393a093cb341eb0cb8772605a6b7034a87",1,"false", null
"0x45890194007456fea2555063248efb02d56804c3",1,"false", null
"0x45de903875280e40e67d2c97e38f9a1351297ffb",1,"false", null
"0x46982f4fca7ff8e5b47d285cfdac4e38385de260",1,"false", null
"0x474427e42ca8ab085ce248f61421663f376b0b94",1,"false", null
"0x47abcd0957791869dd6db52c7d98ccf5539ddd9a",1,"false", null
"0x49ed14a3ceaea209ac2dae77576ca4567c42b1a8",1,"false", null
"0x4a351dfd9c2950c3bdb20b19adc39f6ebe57c8a1",1,"false", null
"0x4a550e6eaf8ba34305cbc0d7cfcb1d0e4865f274",1,"true", https://optimistic.etherscan.io/tx/0x6c5ff4370e2fded545732587f381cd2355d187d80b000f5406018014fc012267
"0x4b1f0d892d12040e7b45af2682b9a85c134f8241",1,"false", null
"0x4b7c451b3e850ad2707663e22525a5baf934970a",1,"false", null
"0x4ba5903430095c235b58cf2477b69de0d86535b6",1,"false", null
"0x4badbed44a4011f7b44d363822f05d883181a3e2",1,"false", null
"0x4cff09d7f4f68698cbd263d41fe5e50662fdb1c8",1,"false", null
"0x4db55dd2c3140a33304944e97e3c1c4e320f4278",1,"true", https://optimistic.etherscan.io/tx/0x360f3da1e4f270340f9bdefb28793f793d79f672290569dff47ba27e65d1ef0a
"0x4db99e48417fb7be59f5cf40ddde75bace5c6280",1,"false", null
"0x4e11188293bcc329ec86192203e45a45a52c7806",1,"false", null
"0x4e65539bb5f893ccd2b71d3d807b5112e1b85dfb",1,"true", https://optimistic.etherscan.io/tx/0x098fda024a4ec94cc4bcb1025ac269b0b215cc355f6095b391439aec148829bf
"0x4ee9aadfa4addc2be630227fca3f308df3502d64",1,"false", null
"0x4f1238728b6a046158b473a508f1da0847ba61f0",1,"true", https://optimistic.etherscan.io/tx/0xec8be32b30de3f66eb62b082db1f3ac8bec48dc9268179390b9416b7ecb7dcdd
"0x504847e3dac0bc988f76cab83325050e7c114831",1,"false", null
"0x51f290f2bc63b3dc249feaaf5a536ded569231c7",1,"false", null
"0x530a9c6c4dde98d5a551c021cebfdbe01f06ed7f",1,"false", null
"0x533230ed2657e7eba5ae94520fe78955a6548238",1,"true", https://optimistic.etherscan.io/tx/0x4a60b59b741dd2d28d8b7c88209079b1d9ea1c639b646fdcd5c7b4adc3c77e5b
"0x54049112b822c06f922c486280a473996ab8faa0",1,"false", null
"0x5408cd60c5f7e1562734f9c8be8fc1815e119b4d",1,"true", https://optimistic.etherscan.io/tx/0x7922850e6c5333e7bc1fdc7c0282af81d42c49d16e222b161b9e7d2cd0207594
"0x540cb4be20c9054279ca946b4e113d8d88434319",1,"false", null
"0x543854c5fc72e68e87151ee9b165defead873f26",1,"false", null
"0x5497e378f7bc82892427971b52f511858717100c",1,"false", null
"0x54ed04447b9373bc897cba3745f1a040a3f85175",1,"false", null
"0x55365d8db0beaad4f55de5443874b7a332661825",1,"false", null
"0x556cae3e5ecfc5d1189d3eaeb5e73e8b7b9c069e",1,"false", null
"0x55e5d2bd0f0cd91ae7a2db67c888ed769f04a546",1,"false", null
"0x56101c5b9a0a4898db24a34de4f56cb9ff25d56c",1,"false", null
"0x5614ff8424e686024fee37d66322b4d3f07e206a",1,"false", null
"0x56aa44673a121c1c2f21d251f09dfb1265f0bc8d",1,"false", null
"0x56c58670730ca24895ab68dc2d25bc91b6be200e",1,"false", null
"0x5732334596c6c70684e733c94445543881e45a35",1,"false", null
"0x57cac4688c0fbec189cad259394c2312ede282d2",1,"false", null
"0x584ce997a61fc8cd4c8c5d78fa16a77790943276",1,"true", https://optimistic.etherscan.io/tx/0x8d01a71d6e96b0dcdf1bd083c2b750ef36fcbd466be78abba31b3aad90374f7f
"0x59b3675c512c7a043b7b315295368470732d3443",1,"false", null
"0x5a48ae8108103ad46850a5c04a08e7895e26d28e",1,"false", null
"0x5a8fd44fb60f1680d42e7b941e89410b45429020",1,"false", null
"0x5b7ffcdc3e417fe7693b90b3254265d21f3684b6",1,"false", null
"0x5c6d69d6ba6f4dc0b698f236db00ea209267f4b8",1,"false", null
"0x5cbb4bdb42ab25afd370f14a978f2149111745af",1,"false", null
"0x5cf1fccc60e328ee059e3ed621d5d21d22fb3cf9",1,"false", null
"0x5d6d04016c09e213a98ff63c7d1faa4525a64738",1,"false", null
"0x5f3378d1d023d33d82cecad6ed27a43432126119",1,"false", null
"0x5f9cf9be5b9e3c12b261fd8d6816dc867718f1cb",1,"false", null
"0x5fdf7645173c943a916477e085d06a7d85d78788",1,"false", null
"0x608652f17ecc6e73d1970e19de3e19c70909adb1",1,"false", null
"0x618d36e01bbeef6044072822d4a91b40543b1962",1,"false", null
"0x6221c768f39b712d4ceed0805a876b3e94675248",1,"false", null
"0x62b0c105e35175a1d98092dd82079e2df2212297",1,"false", null
"0x62d75ab0db98289eff25bbb98c776aacc92bd9d1",1,"false", null
"0x62fbde2b2ff5a812a4ff85221074143b83eac5e4",1,"false", null
"0x6420daa9850940a0c9823eab95f9bc5144c7094c",1,"false", null
"0x648846388020c5a126c9bbcea501b6218840cfe9",1,"false", null
"0x64d578f06996b83c532040dbfb01ab547cd465a4",1,"false", null
"0x64fae5cb4c261506666a8337ca74125f025b7cd8",1,"false", null
"0x6522988869ce3645f1c5f7a23c6a14431ff10ba7",1,"false", null
"0x65f915dd81bf0aee98d558d4eeffff1128934b91",1,"false", null
"0x661203256e8d6068c4fd12e9ca90bd56ee0cd2cc",1,"false", null
"0x66633cc6b84cd127a0bb84864c1a4ea0172469a6",1,"false", null
"0x673e99f8b95d2542f4745324e27fc438a6f853e9",1,"true", https://optimistic.etherscan.io/tx/0x00d4eff863a26faca90fcef385178fc5ceeaf6eeed598554ec5c20c3401f430f
"0x68103db73d7fc55a12274136e3c901c83076a4fc",1,"false", null
"0x6830c5a4f1a1023d5e9bafeb221cebc9eb6f8ed6",1,"false", null
"0x698958e766f221afc069adfbd1a8135dce3cac7b",1,"false", null
"0x69d70d5413c16e05eabdb8f6f8c81e1cd1d4902b",1,"true", https://optimistic.etherscan.io/tx/0xdf31ba7069eb1cc50a963086ec8f0bef9e71379b5e48af6e98307ce934e058cb
"0x6a5b8e939096d8c5b7655d88be2a83ce3fccee84",1,"false", null
"0x6c0f2a24bff0189d774b6dbcd081caeb72d9b82a",1,"false", null
"0x6c4016f6c557cd354c0fae32c1ee2fbe601d2b6b",1,"false", null
"0x6c543fbafc5a4df7b85ecd09ff5eb3b5ebf21e5d",1,"true", https://optimistic.etherscan.io/tx/0xf8ed7b16ca881acb399a9ec73cf3dfd53c8041227e8fe850d2536e415cac5332
"0x6cd340a3ba621d456a89c4996024a469c0166340",1,"false", null
"0x6d4dd78c7009a1d3eeab95411ade857a705e3ebe",1,"true", https://optimistic.etherscan.io/tx/0x8f5b599ca9c0f467566cfe7381c3356d434293c873933ffc6bb23cbdfeb611e4
"0x6dfe1bb550e34b0ac7cd9a637c9e43a41d2c9f99",1,"false", null
"0x6ed7d03d2ce851afdee7745008dec9a03cd3aa02",1,"false", null
"0x6efc0b55df8bc1788d4458eb5ed8dc17670a9796",1,"false", null
"0x6fd04a22330347adf4182d26c33339b0b5dbd971",1,"false", null
"0x70f0d88d3cf23ac5bc5eece05c3b96d3e6781a66",1,"false", null
"0x7176a3df2d33f3a57107a75d2c9ae73f41b1745c",1,"false", null
"0x71e0eb973c0d9aa7095c8a36263c76eecfad6f86",1,"false", null
"0x71e750ea9bbd1b1b2cfa08d85140e1130a6a85ff",1,"false", null
"0x72bbf491c1f4bb264668973666e6efa94214f893",1,"true", https://optimistic.etherscan.io/tx/0x6abd23cfcabed4c2d9c197333cd64bd04b63d881e3e21b42d80152907f7f425c
"0x7415a096ec3d3fc08bcdffa632dcbadb840a2286",1,"true", https://optimistic.etherscan.io/tx/0x5f7616fdf1d63d96fce499f9d174712bf4b6d6c16bb366261f39d9c0658baacb
"0x7502d6bfaacaab68f6f2e8b3520848f615b226c9",1,"false", null
"0x754cd12cf77f8f8be2997980158910ae31ef053a",1,"false", null
"0x78d9df1030e8c8601ec819ddc10acabe92df5854",1,"false", null
"0x78f00dd8176809230a51cf74d0ae9b42baad824b",1,"false", null
"0x7af1dcb1aaef37d391c45167c9ca051a06533033",1,"true", https://optimistic.etherscan.io/tx/0x669cc97a8c76f72221cbcd0f33424984b68fe5355818ceefb0e1081a8ed933f6
"0x7afad871a82222ea521335e88739cf9431de6aa0",1,"false", null
"0x7bc6fb118989f4c6f9c92695e723a144a87c1e54",1,"false", null
"0x7c4438dd3e35bf3440f25bca682bcf6e96d8f487",1,"false", null
"0x7d4aa6b380def4940465e31773377d434de5ab72",1,"false", null
"0x7e04c1544d22717df28c02285385f83cfb64c97d",1,"false", null
"0x7e3aed7ea7b63e33281daf313cf6e3153367a9f7",1,"false", null
"0x7efc9b7649cab05ad6d181755a8902fed0420f06",1,"false", null
"0x7f97eccaedff8b0b9f1918dfc81450a45dcda6cc",1,"false", null
"0x7fd7ffb31a9cb75202201350b8eb0de29029c118",1,"false", null
"0x813a999616528abc5e6440f70d99f67c874e3d44",1,"false", null
"0x830b692b29b40be96ae529900ee0d0dbc50fd6fd",1,"false", null
"0x8327f91d6e1dadd501246b657bf3815cf4c58470",1,"false", null
"0x85483d1813ad6c0a0e7de16bc1f346f93ea76286",1,"false", null
"0x85721c0b453fc3f1d648ac454ea207aed8415e23",1,"false", null
"0x871057c7d2d0ee07fdcfb1d18d1c33cd9116105d",1,"false", null
"0x8a0f77ce5626e1d587496bfc4253129fe46c4275",1,"false", null
"0x8c34086632dd804711ca12f21ddc0e27e85b548e",1,"false", null
"0x8d7358129c04bc3701e38ef1e373a98cb3c3be29",1,"false", null
"0x8dbc5aa4cc7c5e9f9c7812580bdd8ae770b55b66",1,"false", null
"0x8e84e43d4271f54aebda17e781059517d5d168f5",1,"false", null
"0x8f6bcbc9a3efa1def1703cffb035a6fd3fc27467",1,"false", null
"0x904fd9bc0e93db98be363c6a007a3b48c12a4fe1",1,"false", null
"0x9080c8ab1eb554ca2a2e68e47604cb271bde8392",1,"false", null
"0x91432ccd6a5394e881fbd0a348a84afe50b28603",1,"false", null
"0x91da6b1c9b05f915a9cf56c3f564fc5edb2bd68e",1,"true", https://optimistic.etherscan.io/tx/0x6b42f4d272db586eaaff2401974a27d3c7c7a580b1b8909d5706ca208b4d1019
"0x9279492dc2123340aa00244987d4460d0e3cf070",1,"true", https://optimistic.etherscan.io/tx/0x57b14c033c5a9f1e7869e19d310326b23bbce58480feb48f3af0bc95a6d02b88
"0x937bddbd72619eaf03ac81f6faa4b6877167828f",1,"false", null
"0x93e5a525a8c3d14e68387c1c0d5daae4b744177d",1,"false", null
"0x94dc07685c9e81757e979fe5cf1b85b2d2f0b358",1,"false", null
"0x956f36ad9b8623313366d84939295952d3e7f40f",1,"false", null
"0x95aaf06092ba255059565419106e4fc6a29024fa",1,"false", null
"0x95b9493c3263645b4c0fec47bdef6374dce0f2d7",1,"false", null
"0x961052669177ff22a41cf222c7e03957460a13da",1,"false", null
"0x9637f34986c53cea20875981d199a809f6d9c589",1,"false", null
"0x96b258360501863ad18567fceb41ec3e504f0690",1,"false", null
"0x9755e3d858a3310e9915e490104435ed4f0d7547",1,"false", null
"0x98488c8a8005e8cae743d571d2a0f87db288ea99",1,"false", null
"0x990bf31a5337ff3ae92d00aeb1ad46b0ee1c314d",1,"false", null
"0x9961332b7b0e0fe28cfff2b747e513e2f4e50a82",1,"true", https://optimistic.etherscan.io/tx/0x504f51e6686c6d210226f19a3fd609f461a979fb71b621ecbae9e90ffae97745
"0x9999881a666e20eea501cff5af878878c312999d",1,"false", null
"0x99f68a0a7739e7b541a69d1de8ee5999f1734bff",1,"false", null
"0x99fb8cb3dc812412209080fff6b8bb0de17d3d80",1,"false", null
"0x99fe05ffb376a7a0edb27bd54623c86ade38924a",1,"false", null
"0x9abb21fff7d59492e9d2041724816e93aaa9cf4d",1,"false", null
"0x9bf756f1756920cf9e70ed3dad9216b7dbaab5ab",1,"false", null
"0x9bffee9f03af97b112908e8ccd6528cb55c222f2",1,"false", null
"0x9c0445d21371e6fcc9c8e44d9a3d29d4fdd0c719",1,"false", null
"0x9c62ddf8ae7742d977207a4bd132a2802c2079e9",1,"false", null
"0x9ca0372b2af2a52dcf2c8229c9d16fb5c4785834",1,"false", null
"0x9d35431af4047a711389d9d6fe30328e17794c5b",1,"false", null
"0x9e3864f704a6b021652e43855edf3d8bbe967736",1,"false", null
"0x9ec01d2a66ac9a6173050383e1efd93f5b883294",1,"true", https://optimistic.etherscan.io/tx/0xbeb98c086baebab3613288ee96f68ebea148773847235d521eda8485d5769244
"0x9ed276c2eedd8382f071db01fcb7d4830675ebcb",1,"false", null
"0x9f5221dbfaa8a15a7cf57de5c364c316fd8090a8",1,"false", null
"0x9f6278e7678ecce74b2032a0f59064e66f256f00",1,"false", null
"0x9f8b412f275f3445cc7ca502b2f39b24ca3b34e1",1,"false", null
"0x9fc65a99faaa09707861e3b12b0deb04790af404",1,"false", null
"0x9fdac932cd0388df634108064b2650a41574c50e",1,"false", null
"0xa099ad6be3ab01f3ab49ae27841a35e93006d872",1,"false", null
"0xa1403a5806e4e3ef8bcec00b9755e0c8374b7447",1,"false", null
"0xa1db2b7193358b8467266c6dcef285c30410b99d",1,"true", https://optimistic.etherscan.io/tx/0x8b026834306ccc9e9fe776bdd4acb56b3d1766d21eaa00cca232998b53be2b31
"0xa205af661abc96754fdd6c11eb6d25ee084dd99f",1,"false", null
"0xa210f19bde95e3ec4d9c94af4e5c21e1bf0d6955",1,"false", null
"0xa2600d3964ab8d1c22ea6ea49067edbd70539f79",1,"false", null
"0xa2de07816aa0bcf6c47f9b344012f117fca4c4b7",1,"false", null
"0xa3a943a6f91fd637f33b27d3a7e8db0df1097752",1,"true", https://optimistic.etherscan.io/tx/0xe10c2c73191e44945e2136e111e50593c38c4b91e4da888a702853c343055d27
"0xa494f3981f42d83a44dd09a0144d48293c99c894",1,"false", null
"0xa49cee842116a89299a721d831bcf0511e8f6a15",1,"false", null
"0xa5ce5d4b7dd75f72463bcbc216111ef868d210b3",1,"false", null
"0xa5e76b9e6008e7c28cda1815aae6c3952b933b33",1,"false", null
"0xa646b24b78938cb1dbfe123606e6a2fbb8b20196",1,"false", null
"0xa67aece985ccc3df79c8c9b00c301f287f6aa540",1,"false", null
"0xa7119b6910effcc360728705ff37877705e829b0",1,"false", null
"0xa77a4403de38be3819fe7f7055880819c92a829b",1,"false", null
"0xa78297733a9ee1f6fbf43dd6c46beff2177e4273",1,"false", null
"0xa82292c2db2e858fd18a04260a6f0cccb0a50ac9",1,"false", null
"0xa8f3103b293fd41e1a763fda3cf1d8f1fd1c715e",1,"true", https://optimistic.etherscan.io/tx/0xe6919efb07bdd9266d571b3d61d43587345fdfa12497803e2e448ae043a1c991
"0xa90f10996354a48bf0e1512428b5f2d0932c479a",1,"false", null
"0xaa4f2dfe74972e4abd5bcfd372b8afbc32490a51",1,"true", https://optimistic.etherscan.io/tx/0x8f7db0a4393d343262a3a96ea2cf3a3f1a3385807ff90dcc8db1208cced49b41
"0xabd506eca22386a33b69d091939c4c3de7c78f39",1,"false", null
"0xac44dc6d4c7e76bf8e30485b37553c9632518e4a",1,"false", null
"0xb024c97e187892ca5da51ea942f136f72635bf50",1,"true", https://optimistic.etherscan.io/tx/0x3e3d952bf5a7e765b0a0be2df9aaee2b1440f6619f8d83ff7d0332e68e838df3
"0xb06a931e9bf79020bd3fa792f19d3617f5922990",1,"false", null
"0xb0a2156bbd528edb787795af7c933e63af5b3e33",1,"false", null
"0xb1ff1674cb691250443c3eeab401340d2a3dbe74",1,"false", null
"0xb2cbe33dc64380e7afda17f6bbcd594cfa540ff7",1,"false", null
"0xb2f528d438469a407fce8dc3512f1b16ed45bc8a",1,"false", null
"0xb5e49ded917cb61cc4ae5dd003eeb2ec293ae1a9",1,"false", null
"0xb8e1f0f1e0aab629ec07ae9e4fa680b58732c643",1,"false", null
"0xb91b3dec63690356bdfc2d664cdae19b3d96e5a1",1,"true", https://optimistic.etherscan.io/tx/0xbb57f1d90aa06848ddf40bea00c5a984f1af0af1d9e243e884888824134ef9ca
"0xb9419ae3c0c35a7b809544375b76019bcdf815f8",1,"true", https://optimistic.etherscan.io/tx/0x885db53601d24895ecfc7303b123c6812c65cf3b85611c287c0f744a262c6ba6
"0xb9d4eb5d1a1f68070f24f44d4b7a07879864efcc",1,"false", null
"0xba097d06d59945e166a748d928bdf63e040dc58d",1,"true", https://optimistic.etherscan.io/tx/0xfec59ca8c6dd040756c396d312df41c3166c007f76e46e229c4ae9f7c5cf5f97
"0xbb31d2b0c7a5fa0bfb086ca9d0c08e6382a659e9",1,"false", null
"0xbb53ee39c66a73d33c333ebb609cb52038d1e6c0",1,"false", null
"0xbbaec5458f67197de96f2ca3d94d634316c804a9",1,"false", null
"0xbc6fd2917aea56ceaeac3d818a5807d2e11fce30",1,"false", null
"0xbcdffecb673431f13069fc29bc2bbca52232eaf5",1,"false", null
"0xbdd677f06bddd79820bf7980a6b6fe9310f68749",1,"false", null
"0xbde9dc44e4ef91d5d667489db0e2d45415430ac2",1,"true", https://optimistic.etherscan.io/tx/0x841394d4d857d5320cef4de053b6089909e44fe211d126f38e72a5faffb5eb79
"0xbebd3fc22ae8a1ecc95a0cd57298d62683b1d392",1,"false", null
"0xbf5beeffb60c9be21681254f2581ead4375c1a30",1,"false", null
"0xbf776910a2a84670ae1ccf07063d5238e28d1297",1,"false", null
"0xbfd6e94a4dba69c75c21bf250fdf0ec24530b965",1,"false", null
"0xbfe0b47d3155d85318aecdef21caa8adf80e88dc",1,"false", null
"0xc06d834fb0cad4c7a3ad1754e42f938a6ddbc2a1",1,"true", https://optimistic.etherscan.io/tx/0xb5433188715c56f870772a3f8d1a425e652a19ae9ab1e2c326e4108b6a216634
"0xc1c8e29879209ab208d9da76d1e136160192f4fd",1,"false", null
"0xc21d0aa2b6fbf7447e24067bae62c63fb2c4dee1",1,"false", null
"0xc3339b4d68459cb0b2115196d1a4b8f3f2545a37",1,"false", null
"0xc386ee80c83b6128dee893c0a67e18c5add3a40b",1,"false", null
"0xc3d479fe53ccd275e1af7b2486845af105103e3a",1,"false", null
"0xc5dae11a45a4ff19176036127eee49e3acb6a5f4",1,"false", null
"0xc676c2ee8932d8d84692161669891daf39c98d45",1,"false", null
"0xc7dcb9fe61d01df29e759825c26bf33c4a6c25d4",1,"false", null
"0xc7e71ac3b606fb1c23e5ecc5811a637a5f02dad6",1,"false", null
"0xc7f2c655561da5fd929aca9fe0375b5226c3a2bd",1,"false", null
"0xc8bce924f67ca7bffa9e331be6a8bf6c6247eeeb",1,"false", null
"0xc92c7bafd094f7ba986037d95826be4352dc5c71",1,"false", null
"0xc996d72e57152adb47ecea92a9b0084b85952a1a",1,"false", null
"0xc9b4eac1dd76dfb71fa27c4ed42597ab1cdb7852",1,"false", null
"0xcaeeac120121a33c5c232619a2616e306e329cd7",1,"false", null
"0xcb89928dad3fa2c751510528fa4a8e009907ac44",1,"false", null
"0xcbc6e296a9d52a8aa07ec524315be6e8582f3320",1,"false", null
"0xcc57c2d6f21c2998cdf7da9a3c0e65c68bf7cc02",1,"false", null
"0xcc6843748527bfdd7aa1833c21b6e7e52ef6c298",1,"false", null
"0xcfb33edb2d8bc2da75703bcfbee048bf12edd22f",1,"false", null
"0xd16f5922395d4477614466ed7b1804eccc993aba",1,"false", null
"0xd28c8e7f6cc3ba174fed8a93aabf48e5f75ef475",1,"false", null
"0xd2908b3475f0417328008d211911b889ecddd448",1,"false", null
"0xd2a3167ef940f6a0016d53af67533e87ff3b6c54",1,"false", null
"0xd2c6272fcabb1cc0b9caefa864892009c6d4849c",1,"false", null
"0xd2d72ef3b8973fed1141b19b3855e24578d25254",1,"false", null
"0xd2e27021eb2f14a2cccfa786bb8332e93fd7571d",1,"true", https://optimistic.etherscan.io/tx/0x4edb215fa278af2f8d71368eef161669f6b19ed3441e48384cfa5d47860a281f
"0xd3490541076d61cbd5f6b91139d0853c82ee0bc9",1,"false", null
"0xd391e8aeac08f158c789d15de0862b25f5b8f32a",1,"true", https://optimistic.etherscan.io/tx/0x0fb56022e65489eacb7d40a2194e4c43b9c9f2cca00c5294ba3faf4d528a5e84
"0xd3e130b34cf7ab39578e04d628f8951fe4a9ff59",1,"false", null
"0xd66d8a251f40fd3afbbdfecf3d33a21306cb6073",1,"false", null
"0xd6aeeac1f0ddc20c694d9c66f739ae1edea79ca0",1,"false", null
"0xd7c59221d7270f177df2517bea8bba9f05c7aa50",1,"false", null
"0xd80ca51f74dcbb00d1dc4e61d5cad40e44d5353d",1,"false", null
"0xd80e10db08868db5dc712263d9e6972d6139f602",1,"false", null
"0xd8573e5c1f24b3f0df1322586367db14fdb70ae1",1,"false", null
"0xd9074a6b020004fe3b1b2108c97fc3a8e4fd0b5f",1,"false", null
"0xd9955789f7094b6c0bd5f7e7acfb046520a6a85c",1,"false", null
"0xda35fcfd68d599676a4e5a16e0f2da484b571029",1,"false", null
"0xda49778b4cdf5f919b971a3430c1a54ecafa5a2b",1,"true", https://optimistic.etherscan.io/tx/0xe0628cc4ec5ff6c44c2f00a6f7b9afc8c99606213bd086f831c3da28acb4eccf
"0xdaba5fade4c3f9747978e1224599a3eda254dd33",1,"false", null
"0xdb66f27cb33899fa03c6fd694082189fba3dc069",1,"false", null
"0xdc0bdbc95d55c377f750c50a8627fe5f1969c4c7",1,"true", https://optimistic.etherscan.io/tx/0x52943da402fad1365648692a9e68968197a3fc1af0b8d70c401bf623af5b6401
"0xdc679b9ed3bc6b30f784ab8f0354873facf6928f",1,"true", https://optimistic.etherscan.io/tx/0xa062ab4b15259324b22d87632ae533df449c15985d892246e3ec5a880dead2f1
"0xde8ccede48c54145f2ca6045031d1f9833a32d1d",1,"false", null
"0xdeff8642e3f821ec39b8a53f7162de7f04e558d2",1,"false", null
"0xe0e216283eef00895b6abaa73848448596b85724",1,"false", null
"0xe142a4ea7de8e849b21f40d29ae4348d9f4bb988",1,"false", null
"0xe2b7ab284f1f1974bcb94aaf7265ea3160ef0f55",1,"false", null
"0xe2d435be0c6a8380e55b6f7cb75a0b5e7d2565f9",1,"false", null
"0xe2e14bae59d7fe80ec0453213cc425f2ca0f616a",1,"false", null
"0xe30860fb4edf399b7ffca8541f1a418c3777f2a7",1,"false", null
"0xe30e2999c488871b2722300bd7c5c4568e02bd5c",1,"true", https://optimistic.etherscan.io/tx/0x2948afcb2f3da6ce9bff9d097005a18f6a1674ebefaf92b100e3ac61588471ba
"0xe4537fd4ddb757e825455be18b979bdb5583d30c",1,"false", null
"0xe6c8126c69b5f9d8a295b155c5d95ded20255fa4",1,"true", https://optimistic.etherscan.io/tx/0x785f888c281e88b982121403f629619d4820ad8ddf21d84eea1acd40a2665b05
"0xe83b84068d0375658f31e4987d18270b92d992af",1,"false", null
"0xe8dda390d3eb8f92fea8b6a8782a2796280d9c1a",1,"false", null
"0xe8e22b1c44ed0f3414c45e90771c9140baf7b75a",1,"false", null
"0xe91b51794982533885d53cd8e3cbc3da4dd7b0bb",1,"false", null
"0xe9aca223feb0a5bc54476f6cfce334e29f12ff97",1,"false", null
"0xea2069b6f5988263c20636cdadd86b72416141e0",1,"false", null
"0xea732944273e3fc71456b216cd0c42c00836cf12",1,"false", null
"0xea8d9aa0fe45eb40b9e5349506e11af87535b2f6",1,"false", null
"0xeaa62f8ee21719c069ee3bf41e8a32f80ac15879",1,"false", null
"0xeac06829e0a9808cfcc472c55040ebfb1588f3b1",1,"false", null
"0xeade0aa012748c36e017e7e354e81ec0d26a9b27",1,"false", null
"0xeb717284e39910dc86fed385c46a274d7257be4d",1,"false", null
"0xeb82456127ec1ca320c411a722ed291e103774e8",1,"false", null
"0xebdd6854a5263c0d5f97e077bc57266537eea444",1,"false", null
"0xecd5a208398a77c1217b8597a9c3a5395e268381",1,"false", null
"0xed9f38f158abc60d57e9600a8fb7f6c346a369fb",1,"false", null
"0xee5c5aa250f7973d9c641961bb75a93ddc32fce2",1,"false", null
"0xee71344ddf6568a3e9e249d7530ed4e30f0bf657",1,"false", null
"0xf013b7aa38b915da8ec939c4d0537edb93ceed38",1,"false", null
"0xf0e697e44b16e2c2883942c265505196d65e1ddd",1,"false", null
"0xf0f5622e162ae8d09b88285cf14e27a0a556fcca",1,"false", null
"0xf15caa7e926dd675e7e53e4b88f183ed9055807f",1,"false", null
"0xf1eee4014711e0a60a5aa1dc910fce1d2cd815fb",1,"false", null
"0xf1f8978d5d5d99c827a276206640d09451dabfcd",1,"false", null
"0xf2a1f146f0ab5fb17e8767aee172b08b610bdbd5",1,"false", null
"0xf2b445ceae943089ce73bffab29cb2db7267c653",1,"false", null
"0xf4957dab72153745d51d3e04914608055cc2be4b",1,"false", null
"0xf4a09812db889a4592129963e49840c36b0e76dd",1,"false", null
"0xf4fcb8a7d53f947553bbb7994cedce825db4b150",1,"false", null
"0xf4fe0daaff574267ddfdbab2cee18997fa2a9a98",1,"false", null
"0xf51dd166ca50a8b736d510af688c3473f505bc17",1,"false", null
"0xf53739fefd7eb737cce5f1a6163594aedfdfe5e3",1,"false", null
"0xf5a265f3103b5bb1b1363506be79367fea92f1e0",1,"false", null
"0xf5ab56a65b2cc18bfcbe331f3ecdff7c197ea754",1,"false", null
"0xf65a0f2e3799dd8f6c5b6831441513aabe07b375",1,"true", https://optimistic.etherscan.io/tx/0xd93edcb5cc021a46ceacc75d9fbd5f30dcd1bbd8982ebf9bccd80881d5866901
"0xf71223b64d15e16c25891ffc07cdee32987d7714",1,"false", null
"0xf952b9c0051eab3bb5746f48b9a7e8c42811674e",1,"false", null
"0xf96a23502c48b3c7ee053db35367ee9b7660f2f5",1,"true", https://optimistic.etherscan.io/tx/0xc63a3bee15ecf05e594d3054feaff774f9fdbfbfe4aa2d14c6698e0cc1158afd
"0xfa2e16835a230a59d9ff2d27abd494ba0b7ef320",1,"false", null
"0xfa2f5ad13d8bb5a3d613ad16b04f2d3bfc8d3d35",1,"false", null
"0xfa86be597ee70c2db1de87fac4543332008642a2",1,"false", null
"0xfa8ea76600767acf9c865ea175945f7e080cbbee",1,"false", null
"0xfb649e9b66481e0bb594ff9d82135225f2e5f153",1,"false", null
"0xfb671e4e320c267a7c5f10b20cdc5ab857da4740",1,"false", null
"0xfbcbd821b6bcd196ab31c3fb22b4bd5d330baaad",1,"false", null
"0xfc33181fbab11d8c33cd904f7ee1d4c62685470f",1,"true", https://optimistic.etherscan.io/tx/0x7cd25aef71f6c18d9470fe411b2a4dec55540b1e3166e7a67dfc2d6b366e866e
